,0,1,2,3,4,5,6,7,8,9,cluster
No. 1_L_1.5 _200 _02-18-2025/0116.png,15.154703712507349,2.3424727870453417,-4.920195386582797,-2.724760871081488,-1.352794944138556,0.4377979999921013,-4.432056461799833,0.8198687364178676,-1.2379216678138742,-1.430357095135764,10
No. 1_L_1.5 _200 _02-18-2025/0117.png,15.141268396393002,2.3429266940320925,-4.984598328801575,-2.700611841060152,-1.2845352435241535,0.5292317271269811,-4.519043694534458,0.9173920946605943,-1.2097862872004213,-1.396098710507,10
No. 1_L_1.5 _200 _02-18-2025/0118.png,15.16751049980278,2.3568692969664085,-5.113322490073586,-2.4498308612467325,-1.187731467887244,0.5196977286564026,-4.4821386680637225,0.977766517739176,-1.2487255245306594,-1.3187556009758794,10
No. 1_L_1.5 _200 _02-18-2025/0119.png,15.18697727174619,2.330070859575118,-4.986509490104976,-2.5642194629593607,-1.234824821903322,0.578094145713937,-4.3918147002509365,0.9896850852412298,-1.2030755577096974,-1.431352439844254,10
No. 1_L_1.5 _200 _02-18-2025/0120.png,15.131380886904044,2.335318719013504,-4.958452595172889,-2.859931684853346,-1.324267795574127,0.6174513754234319,-4.494320120825986,0.8587846562200392,-1.2920941883857788,-1.455029855944191,10
No. 1_L_1.5 _200 _02-18-2025/0121.png,15.1597349351371,2.347885430817847,-4.881796798750319,-2.7997092706144104,-1.4395842763357054,0.4865582180528411,-4.475095180369781,0.8222081380302102,-1.2860049627007248,-1.3562056760130832,10
No. 1_L_1.5 _200 _02-18-2025/0122.png,15.153317764180642,2.332667577325632,-5.077052317168383,-2.8204590408067096,-1.2650048791250104,0.5822451751756894,-4.394489482628048,0.9941820962613416,-1.2383600326911532,-1.5537578806111996,10
No. 1_L_1.5 _200 _02-18-2025/0123.png,15.191974377909515,2.316777094913469,-4.832636515505989,-2.716266554896438,-1.2456294853759804,0.4572059995357689,-4.433300147864349,0.8667791405521443,-1.222566141289691,-1.4652949678327234,10
No. 1_L_1.5 _200 _02-18-2025/0124.png,15.180527348231784,2.344037682133628,-5.028052283867977,-2.6419512285553703,-1.3178331021754452,0.4649953817665366,-4.510829488825978,1.0405491164887506,-1.2648923623734756,-1.2856327780253738,10
No. 1_L_1.5 _200 _02-18-2025/0125.png,15.153841621063336,2.342758572823488,-4.955388448244396,-2.843873017626255,-1.340105134006203,0.6486651847515557,-4.611419569220363,1.0786125544143337,-1.2906019854137674,-1.388878162649957,10
No. 1_L_1.5 _200 _02-18-2025/0126.png,15.165882683984488,2.323917470115706,-4.902618696045852,-2.9368736603860217,-1.3696533595328155,0.7007410157860869,-4.400404897034436,0.8475187135106035,-1.3137347845056422,-1.3669840149534076,10
No. 1_L_1.5 _200 _02-18-2025/0127.png,15.1807089975424,2.3747754095258493,-4.991907398084105,-2.718571696125545,-1.4027808895420062,0.6011934474008793,-4.554699154494001,0.9758214908790396,-1.2959603056639224,-1.2940245711122875,10
No. 1_L_1.5 _200 _02-18-2025/0128.png,15.166300316329796,2.363437423716148,-4.928219394550137,-2.7117280187896107,-1.416927056658369,0.6393303345958143,-4.54743845761093,0.9254559392343172,-1.3226050757989094,-1.473492848101696,10
No. 1_L_1.5 _200 _02-18-2025/0129.png,15.152533602414357,2.3359076538184453,-4.93529427921103,-2.689836319340287,-1.3208274837777862,0.5531101829190961,-4.388980648812927,0.9362391544011563,-1.180073732970173,-1.3533137027927118,10
No. 1_L_1.5 _200 _02-18-2025/0130.png,15.202197419361422,2.3474352860016623,-4.863531014186768,-2.7554090891954486,-1.2103334751946369,0.672232898019371,-4.512460594336384,0.8992493711674294,-1.336293441908565,-1.3320470568493843,10
No. 1_L_1.5 _200 _02-18-2025/0131.png,15.15569145335736,2.3825500631610126,-5.024450569615682,-2.803924502414592,-1.3596216630905502,0.6832162203333851,-4.473200092555727,1.0288815623751892,-1.418700476148106,-1.357603715793173,10
No. 1_L_1.5 _200 _02-18-2025/0132.png,15.158383012543688,2.3831231670903747,-5.044496151120628,-2.735966950616393,-1.3378042550064675,0.4505174862666834,-4.606438914235064,1.0765910040738964,-1.3109706702769743,-1.2565071869158777,10
No. 1_L_1.5 _200 _02-18-2025/0133.png,15.145304499802062,2.360763080275808,-5.034953197559484,-2.71371688850922,-1.2759567690580935,0.6735620276185585,-4.617280385750764,1.0993221360306515,-1.2506066717692943,-1.4370456892508223,10
No. 1_L_1.5 _200 _02-18-2025/0134.png,15.156658903531008,2.373301427031368,-5.063558790841121,-2.610916753375407,-1.259173266604923,0.6636714957972254,-4.540770077183719,0.9565312339900088,-1.2706548365016628,-1.4027221466467723,10
No. 1_L_1.5 _200 _02-18-2025/0135.png,15.162769374036548,2.3574484205581108,-4.974008819940187,-2.7818028749155466,-1.2693333632107402,0.6595900896416413,-4.558570045285547,1.041767106307124,-1.2497092294909422,-1.3788643231822797,10
No. 1_L_1.5 _200 _02-18-2025/0136.png,15.172226056190093,2.3090502711376963,-4.9192313115868105,-2.728158573427656,-1.3079117235246749,0.6484467163923782,-4.4690092723426265,0.9029049826746816,-1.2382145250502166,-1.3920963202829473,10
No. 1_L_1.5 _200 _02-18-2025/0137.png,15.185210045085732,2.3618000801520225,-5.058449164196172,-2.7343201206666823,-1.3001778903510752,0.4975106748753708,-4.437483334170912,1.0139852649362515,-1.2702342569579044,-1.3638807437254492,10
No. 1_L_1.5 _200 _02-18-2025/0138.png,15.193382884530056,2.3765996274941514,-4.985928594332103,-2.6801748992648435,-1.3118311048924758,0.4390901795095399,-4.700312667127294,1.0461929854574814,-1.3720549022950217,-1.184534261930751,10
No. 1_L_1.5 _200 _02-18-2025/0139.png,15.159539688152416,2.351124180877049,-4.980949966788892,-2.6527278089301345,-1.1265585794776678,0.5762974775156327,-4.484737575163441,1.0449741760144198,-1.3055800449279606,-1.3699878694249064,10
No. 1_L_1.5 _200 _02-18-2025/0140.png,15.160824325261425,2.339266016951761,-4.910057310430329,-2.685972679302217,-1.2378038188417193,0.617453869395284,-4.573410008260931,0.9863162964506716,-1.1220483257141434,-1.3994111919284296,10
No. 1_L_1.5 _200 _02-18-2025/0141.png,15.185437073885684,2.3690723740594173,-4.921215566037152,-2.5947049442913346,-1.39808499700208,0.5655625556660349,-4.560525000320176,0.9315954433083292,-1.2525516498849243,-1.351948010273477,10
No. 1_L_1.5 _200 _02-18-2025/0142.png,15.152717642250316,2.3389137078109243,-4.897534778772282,-2.6841987517373007,-1.3590495263317006,0.5091332202019663,-4.475433652285101,0.9518884613974032,-1.161325979308658,-1.3820541826673411,10
No. 1_L_1.5 _200 _02-18-2025/0143.png,15.154829724811895,2.340867555860457,-4.922724634533944,-2.7849559463368543,-1.2340022278858245,0.5529779488142914,-4.493225127053181,0.9862199036843392,-1.2425946206949188,-1.3903645142112984,10
No. 1_L_1.5 _200 _02-18-2025/0144.png,15.146396909447263,2.3444364352103992,-4.9711414389059145,-2.6566205442305857,-1.3333179655369758,0.6273919339824916,-4.53855378840132,0.9783218295716952,-1.1705822855991297,-1.4339816470453643,10
No. 1_L_1.5 _200 _02-18-2025/0145.png,15.189631248489782,2.362008111977021,-4.963157176967761,-2.7088903647320857,-1.4318819457031466,0.6664155806745029,-4.473548665047032,0.8639754615319513,-1.3094851424193867,-1.429378254455984,10
No. 1_L_1.5 _200 _02-18-2025/0146.png,15.185687116987848,2.36026669414985,-4.971924577871166,-2.6764938830189746,-1.379028290621367,0.6079294987591091,-4.655025448462082,0.990695233196626,-1.2117356146773053,-1.420898196688644,10
No. 1_L_1.5 _200 _02-18-2025/0147.png,15.187251608230028,2.361660106984697,-5.065841652013848,-2.6885922045671835,-1.3042265690802486,0.5264622379653598,-4.468834392180382,0.874135403090528,-1.26948413689972,-1.3049636570639669,10
No. 1_L_1.5 _200 _02-18-2025/0148.png,15.19364350441743,2.3474879554186145,-5.002390298995693,-2.8262152641157328,-1.2478228914838525,0.6747304821597861,-4.547553882620587,0.9011836021402528,-1.3348695679835434,-1.3005056556456749,10
No. 1_L_1.5 _200 _02-18-2025/0149.png,15.177025972414713,2.347607365803684,-4.851571041401341,-2.746483013287813,-1.354992826475157,0.6799403717765982,-4.43055139042268,0.8461060791318564,-1.269265980767371,-1.3057133215312269,10
No. 1_L_1.5 _200 _02-18-2025/0150.png,15.167453471493982,2.3724998389052985,-4.987931522769824,-2.718662146225882,-1.3545820709535148,0.5723706928279251,-4.62355867237029,0.9097011554573706,-1.3554374805717264,-1.3310728243409926,10
No. 1_L_1.5 _200 _02-18-2025/0151.png,15.227892468923349,2.33998240794374,-4.767501306579117,-2.712662422608861,-1.3669351199083986,0.5409700588664066,-4.518737689053154,0.8687866465540397,-1.330588266579858,-1.3323365921081316,10
No. 1_L_1.5 _200 _02-18-2025/0152.png,15.193444881447448,2.3706699366100885,-4.989714301626558,-2.6923987842405497,-1.3683364164424292,0.4293145644231666,-4.487747075978296,0.8600916297775028,-1.3001732653725318,-1.3346375717628025,10
No. 1_L_1.5 _200 _02-18-2025/0153.png,15.172210486147176,2.319703465363485,-4.910153490002588,-2.761494395493843,-1.1840309736721393,0.6101421272459309,-4.5096397368297705,1.0243182819517207,-1.1869425512030845,-1.4049680249822083,10
No. 1_L_1.5 _200 _02-18-2025/0154.png,15.1619707954762,2.3392092758817977,-5.053782105902018,-2.740479726315982,-1.1928958108479142,0.5269924321596049,-4.427889498418555,0.9944565530718644,-1.2017774244070565,-1.3451889625039275,10
No. 1_L_1.5 _200 _02-18-2025/0155.png,15.139062558851958,2.365244093940284,-5.035405226167336,-2.7759157419607496,-1.2832318339180473,0.6039757320682471,-4.625032461805624,0.9030382898429954,-1.2836999971479937,-1.387129788147481,10
No. 1_L_1.5 _200 _02-18-2025/0156.png,15.166128731570929,2.362727882536781,-5.08626952011582,-2.6402650147103777,-1.172349732506829,0.4966297172117588,-4.510125446447143,1.0143181699295942,-1.2602776426259596,-1.2903346703061764,10
No. 1_L_1.5 _200 _02-18-2025/0157.png,15.143521511333253,2.3335423928303314,-5.0472633728968415,-2.585519566061017,-1.1976639850457396,0.6521751133108129,-4.522677033518452,0.9252196298653096,-1.2154760214642206,-1.3733525005256009,10
No. 1_L_1.5 _200 _02-18-2025/0158.png,15.13285507285185,2.356574730858558,-5.146323770284058,-2.721623767752165,-1.2393745755595962,0.6665200311474964,-4.668502338648933,1.0371860810621731,-1.2300076346398472,-1.546750573624296,10
No. 1_L_1.5 _200 _02-18-2025/0159.png,15.18277371433754,2.354862459434546,-5.012379160177554,-2.700791747993144,-1.2394829909632596,0.5127458914822967,-4.670035968985243,0.9908289895775076,-1.267028945486177,-1.3190743912084253,10
No. 1_L_1.5 _200 _02-18-2025/0160.png,15.177210055007954,2.353944232173223,-4.8218691494352015,-2.979688562935936,-1.3231981788054537,0.5260762319570675,-4.656001979622916,0.9251906842556492,-1.325632496470252,-1.3789113466877827,10
No. 1_L_1.5 _200 _02-18-2025/0161.png,15.180497787876275,2.353808309503721,-5.043736334372568,-2.570141539716453,-1.1500322942959205,0.6815853363523265,-4.577288761697064,1.1247102698059797,-1.2254816285732708,-1.3416822109973727,10
No. 1_L_1.5 _200 _02-18-2025/0162.png,15.18312896914371,2.3747684213303266,-5.003860294625651,-2.702178204417748,-1.2372804075598047,0.3871483434485503,-4.682218603159079,1.032654406691484,-1.3026143577377305,-1.2160357115354266,10
No. 1_L_1.5 _200 _02-18-2025/0163.png,15.180793372822604,2.3375483243562165,-4.921350294094181,-2.843255457188637,-1.4670487875561795,0.5767179778550755,-4.462798543514145,0.8209868636435695,-1.2797616136086405,-1.4322738151496477,10
No. 1_L_1.5 _200 _02-18-2025/0164.png,15.189282796331977,2.365349368648655,-4.887713328065131,-2.6663031318397192,-1.3505245727148685,0.6065448029720155,-4.492936753776252,1.0638223180989543,-1.259727850705192,-1.4840400594797316,10
No. 1_L_1.5 _200 _02-18-2025/0165.png,15.14848081855254,2.354828088967059,-4.920034458585004,-2.8116448588940184,-1.368993651383585,0.6186247513266903,-4.603108710592476,0.7419952905223832,-1.2103146665924591,-1.3748706912288398,10
No. 1_L_1.5 _200 _02-18-2025/0166.png,15.191372067441645,2.371476608981592,-4.818051160282703,-2.7480557984644274,-1.416816591829181,0.5459820738860568,-4.513132963175879,0.8491534166094974,-1.250997013625294,-1.2817707750293592,10
No. 1_L_1.5 _200 _02-18-2025/0167.png,15.12523438835197,2.344279035226087,-4.998699078581893,-2.843220714666802,-1.3503881041818175,0.6046336539903274,-4.445747001692505,0.7738992564041469,-1.206284262038814,-1.345969499843917,10
No. 1_L_1.5 _200 _02-18-2025/0168.png,15.21427031654245,2.355330130640544,-4.982130421144078,-2.7254323405654604,-1.2843899288742842,0.5708869988012744,-4.620443659865959,0.959965492389137,-1.3028314384847393,-1.2918896846972825,10
No. 1_L_1.5 _200 _02-18-2025/0169.png,15.171476173479526,2.3787920664040705,-5.105166483946059,-2.745768238150921,-1.2301059342778895,0.5421285910016955,-4.513519098916603,1.0436172895731746,-1.272397077546316,-1.2011322016239927,10
No. 1_L_1.5 _200 _02-18-2025/0170.png,15.184293454599246,2.377129524606156,-5.109788564889336,-2.788653724298946,-1.307886540257809,0.5474153111657936,-4.5605277429896045,1.0164804288299587,-1.3690221719670206,-1.27241380289937,10
No. 1_L_1.5 _200 _02-18-2025/0171.png,15.174847931824754,2.3473188314210667,-5.102428983417316,-2.651921454812758,-1.2732456042968678,0.652076998604203,-4.4812783645833765,1.023936350991785,-1.2762203653806925,-1.4294966027081135,10
No. 1_L_1.5 _200 _02-18-2025/0172.png,15.198507876787236,2.360968296274862,-4.990575175929085,-2.647045295103633,-1.315240576733406,0.7313447268169941,-4.467979531130958,0.9424114770485366,-1.2966286258714212,-1.337316129651884,10
No. 1_L_1.5 _200 _02-18-2025/0173.png,15.16901924946954,2.365704432647286,-5.019237577376774,-2.697819899244713,-1.2753790768063826,0.4555735769951683,-4.529708421249895,1.033152742239138,-1.2283905062278742,-1.3237550676745042,10
No. 1_L_1.5 _200 _02-18-2025/0174.png,15.156937459031733,2.3826840809894243,-5.045626469059719,-2.473314043190864,-1.337755127860646,0.4039730424165721,-4.639121374759389,0.9874766914157496,-1.2511054089140174,-1.318035918059109,10
No. 1_L_1.5 _200 _02-18-2025/0175.png,15.164087628043356,2.357360332818791,-4.984890805702716,-2.823725245216484,-1.214514497738282,0.5752334419745484,-4.546486529062319,0.8846776894740112,-1.299126425709283,-1.388164134472976,10
No. 1_L_1.5 _200 _02-18-2025/0176.png,15.10243832176483,2.3440597128888605,-4.971659343970481,-2.7228125493653206,-1.2713236157200305,0.6888315113805179,-4.499406913857577,0.963726966763562,-1.127365405637424,-1.5780388288918108,10
No. 1_L_1.5 _200 _02-18-2025/0177.png,15.181569604024308,2.347483321090344,-5.095686973867287,-2.622921911098893,-1.1402288416227735,0.6916473261191864,-4.546831605384046,0.9952668262173504,-1.2722304736047112,-1.227021779348151,10
No. 1_L_1.5 _200 _02-18-2025/0178.png,15.17947061911914,2.3802511951067107,-5.151223336425007,-2.717430078960276,-1.3666519225962164,0.7061494264486914,-4.503774335157381,1.0452991173956407,-1.338874079147294,-1.383804631601046,10
No. 1_L_1.5 _200 _02-18-2025/0179.png,15.156459846205244,2.343096197687455,-5.023336748801957,-2.728702262309549,-1.2598457916076289,0.6551285084430143,-4.414570918941079,0.9680749455139184,-1.235179144637885,-1.3531201092757186,10
No. 1_L_1.5 _200 _02-18-2025/0180.png,15.171908512166052,2.33369129084827,-4.878072602404272,-2.8925147361381995,-1.180069208943749,0.5521516851138939,-4.499812798948289,1.0058592790504166,-1.2336873496479572,-1.337139615202978,10
No. 1_L_1.5 _200 _02-18-2025/0181.png,15.176394897667198,2.337611838049277,-4.9338465847236606,-2.797289775673009,-1.2334285465526476,0.6442833755379969,-4.3373377054831295,0.9192806388458504,-1.2848919687646343,-1.3064442765433208,10
No. 1_L_1.5 _200 _02-18-2025/0182.png,15.156269599690177,2.3414220450693595,-4.942784451243964,-2.834871214738106,-1.1721927314279554,0.6178299521875408,-4.397011896377693,0.920582888064847,-1.2819951494637276,-1.4421360025838976,10
No. 1_L_1.5 _200 _02-18-2025/0183.png,15.141693932915471,2.3463804775632493,-4.944486018697678,-2.824088012661411,-1.333464850001148,0.5667679998997608,-4.555331434242943,0.955279190481254,-1.207947892731953,-1.4234161593660033,10
No. 1_L_1.5 _200 _02-18-2025/0184.png,15.170534325083583,2.3384541952092324,-5.032156109147806,-2.840437253263548,-1.3026619182091714,0.5361403993367055,-4.5588742338122685,0.9639031515204736,-1.2431099251406963,-1.262355971622452,10
No. 1_L_1.5 _200 _02-18-2025/0185.png,15.150056858348393,2.352586962079849,-5.054773133443298,-2.8113506594063864,-1.3002957085765727,0.6471735404802645,-4.477775455998133,0.9515607298669436,-1.2073955632868432,-1.467279402403944,10
No. 1_L_1.5 _200 _02-18-2025/0186.png,15.174329477272805,2.3681305199803546,-5.017198867764362,-2.746492449967936,-1.2895251887104662,0.4265882066109645,-4.544581742830902,1.0813237994581728,-1.1765597859190138,-1.2855956872018963,10
No. 1_L_1.5 _200 _02-18-2025/0187.png,15.214342376402342,2.378476227498929,-4.911797234223928,-2.668821956057976,-1.3853737816791174,0.4312514786436594,-4.550060041870777,1.045616450753541,-1.2821402418363317,-1.198400335807643,10
No. 1_L_1.5 _200 _02-18-2025/0188.png,15.160968534523995,2.328421930593663,-4.901766950565334,-2.7650611892859422,-1.4045647868602726,0.6073874385377191,-4.479473323712442,0.8318238720754936,-1.2285739274534253,-1.3859351978015464,10
No. 1_L_1.5 _200 _02-18-2025/0189.png,15.139887627215504,2.325317113713824,-5.0952934368551945,-2.658383267106498,-1.2702127740962208,0.6846852258482468,-4.382181369771494,1.0899615448496016,-1.2243019788003442,-1.5057125823082969,10
No. 1_L_1.5 _200 _02-18-2025/0190.png,15.156448544091337,2.3727631832868283,-5.030704566307231,-2.7411611706828185,-1.3198529940193664,0.7632307287924016,-4.6191460889408855,0.8823437056082275,-1.252227212061469,-1.4552456897956974,10
No. 1_L_1.5 _200 _02-18-2025/0191.png,15.16891290823348,2.365129060908984,-4.930480770154345,-2.7058707705884006,-1.2775689749469237,0.5671409076952738,-4.480438101059164,0.908088535290255,-1.227907529444887,-1.2642350803020217,10
No. 1_L_1.5 _200 _02-18-2025/0192.png,15.18016269667248,2.3508168632465427,-4.994273243111312,-2.651373641511717,-1.3522311002275833,0.539549569523448,-4.556567331856746,1.0032731809340223,-1.3282829338391722,-1.2596960288472088,10
No. 1_L_1.5 _200 _02-18-2025/0193.png,15.191415878983186,2.3363439172541085,-5.075213232108515,-2.7093090424908364,-1.2635753743906886,0.5847455360227682,-4.541524750181745,0.9878155078845898,-1.249157792560325,-1.2615729938857505,10
No. 1_L_1.5 _200 _02-18-2025/0194.png,15.173928136921994,2.3261488027599637,-5.0065754964602025,-2.7642199408674397,-1.1819604129186336,0.6595795751241456,-4.483666517781293,0.9967875736945572,-1.1928677940061816,-1.4595247512644216,10
