,0,1,2,3,4,5,6,7,8,9
No. 2_L_1.5 _200 _02-19-2025/0111.png,-3.1151610471699165,1.6582892906288977,0.938504096806307,-4.081282156555504,-2.749810680786877,0.30922286850689273,-3.5019522932844076,0.4994220857764482,-1.2278588029494382,-1.0687069503713258
No. 2_L_1.5 _200 _02-19-2025/0112.png,-2.999578193744857,1.6407958694094278,0.9050189668609345,-4.245576106701872,-2.7986512128130197,0.3360816427364761,-3.2938850402401245,0.4648397185242903,-1.1392821931329917,-1.0144384055440514
No. 2_L_1.5 _200 _02-19-2025/0113.png,-3.0846236406604666,1.5373330262904532,0.9753302492930906,-4.201548248268827,-2.870854412353997,0.45603543953581704,-3.2555887599624107,0.6301296458934997,-1.213015108635197,-1.1665483033938724
No. 2_L_1.5 _200 _02-19-2025/0114.png,-2.912165907730362,1.5046376813042424,0.7227561550987662,-4.24436705930562,-3.0057053249458883,0.3246868036474999,-3.2399276283752614,0.41683324883853157,-1.2493805206897448,-1.1228053225758101
No. 2_L_1.5 _200 _02-19-2025/0115.png,-3.089313841257572,1.5089770335807677,0.7526372843132556,-4.316611087264468,-3.112333646015269,0.39060119529984183,-3.259911432986225,0.48104477824358405,-1.295109304446511,-1.033668441298707
No. 2_L_1.5 _200 _02-19-2025/0116.png,-2.972466716541332,1.4373455951285292,0.9171745148422463,-4.253430394568614,-2.8799219995419985,0.2736285555278921,-3.2406662182810133,0.5326533304587917,-1.268890315399967,-1.2109563443704667
No. 2_L_1.5 _200 _02-19-2025/0117.png,-3.08067537201135,1.6456221409823772,0.6395824925117601,-4.154195941774061,-2.9043565053959814,0.3828122013859434,-3.3783864166599984,0.5992994414190678,-1.3219193730078451,-1.037306407936803
No. 2_L_1.5 _200 _02-19-2025/0118.png,-3.1468132276519567,1.4334301213212166,0.8642765302097519,-4.152593728684806,-2.8496450793261583,0.2432040867034604,-3.235434359012532,0.527992022745492,-1.2676319116042005,-1.0962567607989016
No. 2_L_1.5 _200 _02-19-2025/0119.png,-3.0660498322236736,1.5549483978205165,0.9081520729625812,-4.302345867371672,-2.9177062084809475,0.4136734164999534,-3.1709909289847324,0.5111861561742295,-1.2666250831807162,-1.0422840285791488
No. 2_L_1.5 _200 _02-19-2025/0120.png,-2.9880156762081302,1.3795919708547488,0.9812968578112642,-4.367663090609846,-2.887421628556583,0.45574270070019507,-3.3082230621709443,0.5387606477410918,-1.1230063658913385,-1.1169461360801978
No. 2_L_1.5 _200 _02-19-2025/0121.png,-3.0014583761927014,1.4287393151486392,0.9052039266050826,-4.249354484686757,-2.9062831829844176,0.42352917131028045,-3.3674176935759697,0.5909069538849696,-1.1956168471010649,-1.1689544748547491
No. 2_L_1.5 _200 _02-19-2025/0122.png,-2.9992950864043024,1.5798560433456679,0.7014757668485245,-4.337043156942466,-2.8146166510328157,0.40366868147995794,-3.26387365323352,0.5137439390665781,-1.1878515959126335,-1.2688063838261248
No. 2_L_1.5 _200 _02-19-2025/0123.png,-3.148361205438791,1.5909755343539138,0.8703471675915679,-4.280375059486989,-2.8576232651738978,0.3194943144649982,-3.2580033763233667,0.4707704442893048,-1.2825894728128728,-1.1079598585372437
No. 2_L_1.5 _200 _02-19-2025/0124.png,-3.0481802761732686,1.4936810915318568,0.8066779209074735,-4.268664528734776,-2.940685041612985,0.39282762497383183,-3.2989722297091055,0.6346074138570801,-1.2264044824358524,-1.136128764626946
No. 2_L_1.5 _200 _02-19-2025/0125.png,-2.9516402553215,1.483881110406772,0.7710286759779343,-4.38846828771438,-2.9288631014461166,0.3515836603620266,-3.2981345220244824,0.5330981878301317,-1.3327857881563399,-1.049836692297101
No. 2_L_1.5 _200 _02-19-2025/0126.png,-3.0204922076014276,1.5716073312821628,0.849895327945335,-4.162204753384771,-2.8355396966103004,0.45421225942802534,-3.2674690718998303,0.5598118178629168,-1.253007520258812,-1.1189051483873373
No. 2_L_1.5 _200 _02-19-2025/0127.png,-3.1147743568079598,1.4157320026122568,0.9053964474798413,-4.152318698454786,-2.7502628400316866,0.21182942435339092,-3.1701315426023178,0.5592138249847389,-1.1604969117319557,-1.124116619578328
No. 2_L_1.5 _200 _02-19-2025/0128.png,-2.988517558884504,1.5940825768700537,0.7447379220816632,-4.365032605431532,-2.8338015201369164,0.32218761918139593,-3.241629687842851,0.4139292848262732,-1.2474862568845986,-1.0456399683895925
No. 2_L_1.5 _200 _02-19-2025/0129.png,-3.061969622102815,1.5850751990072096,0.9966256938411622,-4.2588626139966435,-2.823798119787997,0.3380820520585677,-3.278637437570664,0.541987678873272,-1.1348348711410547,-1.0370036356688548
No. 2_L_1.5 _200 _02-19-2025/0130.png,-3.0082738166068212,1.635167449431467,0.8481967164850701,-4.228391977251766,-2.9757645324066195,0.34979129058567304,-3.333031313581523,0.5927592310646208,-1.299921101989067,-1.10895503066516
No. 2_L_1.5 _200 _02-19-2025/0131.png,-2.986833371590249,1.680030228602703,0.875691048875856,-4.322206730163673,-2.838890223271799,0.30965102119059695,-3.3685918588053014,0.36379859765018274,-1.22282623249548,-1.0366911878306087
No. 2_L_1.5 _200 _02-19-2025/0132.png,-3.0022144406000537,1.5311498938243098,0.7977427549975378,-4.247041810262868,-2.9040635234171766,0.2757972313981374,-3.269544195953635,0.43423948724955697,-1.3208118921036298,-1.0805826459658188
No. 2_L_1.5 _200 _02-19-2025/0133.png,-2.9309800993374653,1.4710041188152227,0.8056348142580507,-4.3332615035458595,-2.931836962836027,0.3676651169571268,-3.379581668422166,0.54229001135029,-1.286745034742782,-1.1797984883214636
No. 2_L_1.5 _200 _02-19-2025/0134.png,-2.999420664540727,1.5847126112172796,0.5856470329944781,-4.193617852340699,-2.9976247076214606,0.2738062923464466,-3.354923946241715,0.4798044730038544,-1.3106278718230142,-1.041313052733853
No. 2_L_1.5 _200 _02-19-2025/0135.png,-3.1304149242087194,1.4707859458669008,0.8713034735615377,-4.152088421363462,-2.95915385233782,0.324044249936112,-3.2672925410229463,0.5363580720949415,-1.2242647962356001,-1.208997327366765
No. 2_L_1.5 _200 _02-19-2025/0136.png,-2.8933464102431694,1.5057570547563452,0.7852591808918881,-4.364764496852678,-2.970759191103174,0.3090450874802424,-3.334301041561012,0.39813547481835787,-1.3326496418323568,-1.1554457784174246
No. 2_L_1.5 _200 _02-19-2025/0137.png,-3.136730597169109,1.6251909815397119,0.906823924080804,-4.274087171254515,-2.9142142415456074,0.4475221425406537,-3.2520052187176924,0.44663839579008613,-1.217352670736575,-1.154652603022766
No. 2_L_1.5 _200 _02-19-2025/0138.png,-3.1569124823436336,1.4981832743554975,1.0075750156771068,-4.361721065578838,-2.8488877785877427,0.45422129062782135,-3.3507064278473364,0.439333887978858,-1.2591604539833214,-1.116102065242901
No. 2_L_1.5 _200 _02-19-2025/0139.png,-2.9455391858459485,1.586082066140575,0.8756594374753845,-4.154839237888877,-2.841227913825031,0.41533731621296566,-3.4964247596851914,0.550367108207924,-1.2253534441894824,-1.065322221511272
No. 2_L_1.5 _200 _02-19-2025/0140.png,-3.06285406266292,1.518987274518696,0.9434750148076141,-4.405118943125963,-2.933834043908773,0.27186769683403744,-3.2874550891658916,0.35692116698337983,-1.2933640784893565,-1.1567400410575241
No. 2_L_1.5 _200 _02-19-2025/0141.png,-3.154113911740203,1.4852353979506616,0.9212114298367684,-4.296097328990002,-2.9314086157639143,0.25573421377221495,-3.321230132349199,0.43303071234598267,-1.2635100647347046,-1.1361177490352992
No. 2_L_1.5 _200 _02-19-2025/0142.png,-3.135626636298899,1.5343589405114653,0.8641039451474626,-4.118845047724765,-2.937118545510003,0.4345129436037296,-3.253939126020711,0.6512676305746758,-1.1826883704059064,-1.1310179716449684
No. 2_L_1.5 _200 _02-19-2025/0143.png,-3.0888535834229707,1.4674117090629364,0.8989859132651752,-4.13331214734291,-2.9645424307229633,0.3143882434602525,-3.2314598491244397,0.49066449365096343,-1.3421930585667663,-1.0789060410950144
No. 2_L_1.5 _200 _02-19-2025/0144.png,-3.1702532040990983,1.5695441052166328,0.7684286188236751,-4.24736665700998,-2.9873886430109207,0.38297946155454854,-3.2586757276364033,0.5424076824825121,-1.2468365007660223,-1.1405095901575577
No. 2_L_1.5 _200 _02-19-2025/0145.png,-3.069666794611778,1.6360443827282662,0.7299717146319189,-4.266198200468853,-2.8473065103937025,0.43093939846598284,-3.3763680528999607,0.5757533123751415,-1.2697571400245453,-1.0736196394401123
No. 2_L_1.5 _200 _02-19-2025/0146.png,-3.0842838116608293,1.6918732932521965,0.7644261959117333,-4.20411842782233,-2.8786925376014616,0.44192496478943744,-3.3760323708192157,0.602878532207221,-1.263221763076577,-1.1366790865898135
No. 2_L_1.5 _200 _02-19-2025/0147.png,-3.1376046904007406,1.6976774960980163,0.7137130937976419,-4.159716683333917,-2.8236004018441574,0.39739716995733554,-3.2613264157257604,0.5974401620483674,-1.3217960980012198,-1.0263008769181665
No. 2_L_1.5 _200 _02-19-2025/0148.png,-3.1397272324701024,1.5579650090770196,0.7803149474330784,-4.316628814694667,-2.6884136950310364,0.30915228103541237,-3.316130771314924,0.5439704191254924,-1.2200960385670456,-1.23590275388913
No. 2_L_1.5 _200 _02-19-2025/0149.png,-3.0779886726935928,1.6045131458020983,0.8375545037740917,-4.140560696477647,-2.8424996375952207,0.2207716217608895,-3.428237800474578,0.5123758569549421,-1.3227360944966609,-1.1690878835442544
No. 2_L_1.5 _200 _02-19-2025/0150.png,-3.15538976739652,1.4651135718818775,1.0401084889538499,-4.156601514139044,-2.7297237176198714,0.19766848403376036,-3.3832084605998256,0.5018604708000174,-1.0763838687764402,-1.1019061498000813
No. 2_L_1.5 _200 _02-19-2025/0151.png,-3.227006169784274,1.635509242662794,0.9110912370724193,-4.082089263444892,-2.7736391269483422,0.33416274558155434,-3.3240816382303913,0.49056505549175977,-1.255150052552289,-1.1453290190536771
No. 2_L_1.5 _200 _02-19-2025/0152.png,-3.0297022884241303,1.5234832765331954,0.98656667029414,-4.347612210907364,-2.986849318008781,0.2815116730071856,-3.25597837244123,0.47362161628920685,-1.2162043253431298,-1.0538235782530845
No. 2_L_1.5 _200 _02-19-2025/0153.png,-2.997760877422164,1.5751537772602195,0.7600574804997411,-4.238559944688224,-3.0260482111544715,0.28444479458805594,-3.226968014351569,0.45904445358088,-1.2119929847783035,-1.1893200595298188
No. 2_L_1.5 _200 _02-19-2025/0154.png,-3.067903639736481,1.5447536767153007,0.7766188821019835,-4.1389801853393156,-2.836993909618568,0.42113802648828047,-3.376210060843375,0.5829971659781066,-1.2247454529477755,-1.0984155195536451
No. 2_L_1.5 _200 _02-19-2025/0155.png,-3.1554013562804437,1.4396806675648743,1.0274814511399626,-4.2548680191273025,-2.8007880502709956,0.38094238648797285,-3.3399711682697646,0.5206691172018338,-1.1258178821703122,-1.215354030153585
No. 2_L_1.5 _200 _02-19-2025/0156.png,-3.148781932662187,1.560228374936162,0.8276089494478001,-4.234195705561603,-2.995761286734513,0.4072561895247202,-3.281314449391622,0.5265360766114355,-1.2622398047694279,-1.2223335925592744
No. 2_L_1.5 _200 _02-19-2025/0157.png,-3.1938568097880973,1.5797201742407665,0.8116476801486474,-4.14438845039486,-2.792063481235149,0.3894571907086424,-3.235046028575176,0.44467663614595576,-1.228610437583186,-1.1364950626659325
No. 2_L_1.5 _200 _02-19-2025/0158.png,-3.0865247551905943,1.5479570161868694,0.898815620495542,-4.289090153602205,-2.8447260878414435,0.400944985649756,-3.190414704869041,0.5892746992643243,-1.1906286531764818,-1.1068534932939444
No. 2_L_1.5 _200 _02-19-2025/0159.png,-3.1017639529674517,1.5396112642860462,0.9906906052423459,-4.276386373414047,-2.923700438114047,0.3778966984700909,-3.3358099651516127,0.5258892067196665,-1.3083755515625108,-1.1829932429365537
No. 2_L_1.5 _200 _02-19-2025/0160.png,-3.0931850610002947,1.457202323710886,0.8137595165617135,-4.134736541938062,-2.968322325678822,0.3154571957880017,-3.2864899102247307,0.5996311649604804,-1.196821836261879,-1.1873964265898596
No. 2_L_1.5 _200 _02-19-2025/0161.png,-3.035130157476245,1.5983514507558474,0.8399032583586159,-4.193316973614351,-2.8883667631075176,0.25230216500275526,-3.289595020365921,0.5346264053864491,-1.1287432965099156,-0.9767252164101277
No. 2_L_1.5 _200 _02-19-2025/0162.png,-2.9847099192918574,1.5905357717090391,0.8672758192543473,-4.225554983516366,-2.853913756056676,0.2450579076833237,-3.4304796143628624,0.5296146236365384,-1.2127725583935665,-1.0226856711712524
No. 2_L_1.5 _200 _02-19-2025/0163.png,-3.0020839832791593,1.4296578070123989,1.0626936202875346,-4.386907635706172,-2.882810824783282,0.3670720904070923,-3.256118771054309,0.5673709318181883,-1.232882837374498,-1.107443653805153
No. 2_L_1.5 _200 _02-19-2025/0164.png,-3.138191877528757,1.527755194721697,0.7697486722267577,-4.107256753128839,-2.756439414476962,0.3330880293041223,-3.4043733737817794,0.5258738668012528,-1.1896530548165958,-1.1346303573491259
No. 2_L_1.5 _200 _02-19-2025/0165.png,-3.13640889024318,1.5957132150307634,0.7033402576054879,-4.101060501611972,-2.8037423166325595,0.37860309515677804,-3.2737664948849554,0.5683205714529009,-1.242258514942119,-1.1560323878004022
No. 2_L_1.5 _200 _02-19-2025/0166.png,-3.1312491888523457,1.5054987989638844,0.8207414736902994,-4.230003615825182,-2.886246548771403,0.4044302556644248,-3.3002824108308055,0.5478265052849487,-1.2639117005785276,-1.1842224554979608
No. 2_L_1.5 _200 _02-19-2025/0167.png,-3.074664622166549,1.5692210888225677,0.8760960621666118,-4.339899529039993,-2.96965579078859,0.38075096098337324,-3.234352339454059,0.5684435598309037,-1.2734078010785133,-1.134964937561993
No. 2_L_1.5 _200 _02-19-2025/0168.png,-3.1926325936947,1.5356380402155194,0.8306683862336754,-4.253213663752595,-2.9912396398423966,0.45583574849697195,-3.358695742605136,0.5485425402994508,-1.1979033872574931,-1.0851431030439467
No. 2_L_1.5 _200 _02-19-2025/0169.png,-3.013871328226159,1.638415146895823,0.7826512519161835,-4.27282704762341,-2.7973016931467147,0.2969905215173694,-3.286994756361722,0.5862427889887778,-1.3259479783487904,-1.0586302043669154
No. 2_L_1.5 _200 _02-19-2025/0170.png,-3.1508879120903543,1.487266411323973,0.9068128806907882,-4.391046091465562,-3.0250289884967185,0.44790941063427736,-3.369786316072066,0.536080759973002,-1.2541091516722982,-1.0368451099791955
No. 2_L_1.5 _200 _02-19-2025/0171.png,-2.942893254140274,1.5326227912977584,0.8906902893318769,-4.358481917387468,-2.989761605058835,0.2831986676847964,-3.440967226966361,0.4420608688103931,-1.3016536479917742,-1.036736696515117
No. 2_L_1.5 _200 _02-19-2025/0172.png,-3.194980628194137,1.5104478698568728,0.9146168806055073,-4.331610897583916,-2.901947041646183,0.3910206940795766,-3.4882778589866232,0.45964148500910795,-1.321365922217706,-1.0881153556693248
No. 2_L_1.5 _200 _02-19-2025/0173.png,-3.180330398703706,1.6074207243048284,0.9457597883493811,-4.117374661611926,-2.712969417729338,0.30608301254978487,-3.384595725547608,0.6519399252499802,-1.2016099980375674,-1.136276189389704
No. 2_L_1.5 _200 _02-19-2025/0174.png,-3.20014916665162,1.597382113632682,0.8961062748961126,-4.160882430949082,-2.759214979324057,0.38651214053741834,-3.226763602274792,0.5865978619017795,-1.1639460014481304,-1.0879357556608569
No. 2_L_1.5 _200 _02-19-2025/0175.png,-3.1165830462558892,1.5252445412829316,0.860382294768014,-4.354992128401095,-2.812293414462261,0.3228323505539419,-3.394373125042736,0.4823355480211342,-1.2281150346201508,-1.1326770095906746
No. 2_L_1.5 _200 _02-19-2025/0176.png,-3.139636683293677,1.6554151278618159,0.8350153521827437,-4.237218446170779,-2.9898016064500363,0.3615792352561207,-3.269214806509634,0.5444748034416831,-1.311494304696324,-1.1609282632208981
No. 2_L_1.5 _200 _02-19-2025/0177.png,-3.0936870589518746,1.7270302447665897,0.8804839903147403,-4.115322290835624,-2.786736275778568,0.4435848330826011,-3.339156486507122,0.5735748537736862,-1.2645059708587107,-1.212438154368042
No. 2_L_1.5 _200 _02-19-2025/0178.png,-3.0161414592587237,1.5799099436566062,0.8484335138061603,-4.283253933645753,-2.9283899830445965,0.3387810773926918,-3.3945527723410973,0.5020524134053499,-1.3775118181874209,-1.0098948751127366
No. 2_L_1.5 _200 _02-19-2025/0179.png,-3.116714495329105,1.5556641866420278,0.9676584385969118,-4.261014355752758,-2.8310701345079097,0.3457192586182978,-3.3742679177656876,0.6445248844199183,-1.232066372455962,-1.0736491103784296
No. 2_L_1.5 _200 _02-19-2025/0180.png,-3.15714060425395,1.5573061197831581,0.8705300078915084,-4.390638140028873,-2.782249387812515,0.3575143481239542,-3.2672267568041033,0.49551656937286737,-1.2149851554339979,-1.0967536200986485
No. 2_L_1.5 _200 _02-19-2025/0181.png,-3.3370998736171593,1.7214803839494641,0.9926529733333176,-4.051204346029175,-2.825958746714656,0.41307603263437676,-3.4339984659769813,0.5506504944444064,-1.245348301803941,-1.1700208912931442
No. 2_L_1.5 _200 _02-19-2025/0182.png,-3.1862337622315833,1.578632261824624,0.7851538678484165,-4.197017714987993,-2.848688551782782,0.4021528605008524,-3.3314583275589333,0.49027554467854273,-1.2724980649436495,-1.1489179317861247
No. 2_L_1.5 _200 _02-19-2025/0183.png,-3.110750978772254,1.5770730518940335,0.9498296193388125,-4.335571175300194,-2.810228977008942,0.36974645254957705,-3.3940021532665265,0.44918018878241917,-1.170958506727475,-1.1800097285489568
No. 2_L_1.5 _200 _02-19-2025/0184.png,-3.2343672860963046,1.735025026351133,0.7562445238074957,-4.318897339562723,-2.8222642828777746,0.45228268732642496,-3.23366511932103,0.5325385816721973,-1.3212642464631619,-1.078563010247946
No. 2_L_1.5 _200 _02-19-2025/0185.png,-3.2141333162073202,1.6032778622942772,0.940803099697133,-4.137622999388897,-2.8368794933979964,0.37539521751002125,-3.3615038944388953,0.5877532226880238,-1.1976344259787022,-1.0791784873174266
No. 2_L_1.5 _200 _02-19-2025/0186.png,-3.130842892165508,1.5572499485653122,0.9919982713283346,-4.134160215173534,-2.8226939833978526,0.36079540029638446,-3.2630179592188155,0.6083270822133908,-1.1088687233759422,-1.283233524629647
No. 2_L_1.5 _200 _02-19-2025/0187.png,-3.173176851091795,1.4895416491986226,0.9449087392695308,-4.284589100519462,-2.950155921811444,0.40231274850896037,-3.2659491765132214,0.5455964592862408,-1.2031272003500197,-1.1366173014481151
No. 2_L_1.5 _200 _02-19-2025/0188.png,-3.1004941318062746,1.4983308379032683,0.7734406771034354,-4.313763835483967,-2.7328195900488867,0.3484214048461687,-3.296727854652417,0.508368177163586,-1.1767854875712531,-1.0828975371581393
